location_code,latitude,longitude,depth,sampleid,time,temp,air_temp,chl_volume_filtered,chl1,avg_chloro,phaeo1,avg_phaeo,phosphate,silicate,nitrite,nitrite_nitrate,ammonium,nitrate,da_volume_filtered,pda,volume_settled_for_counting,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,other_diatoms,other_dinoflagellates,total_phytoplankton,sample_date,week_start,year,month
SW,34.408043,-119.68485,1.0,20230515.0,2023-05-15 15:30:00+00:00,15.5,14.1,188.0,4.173,4.173,1.977,1.977,0.253,6.552,0.0,2.497,2.564,2.497,188.0,0.0,50.0,0.0,0.0,2320.0,4630.0,12740.0,44580.0,3760.0,580.0,3470.0,0.0,78740.0,44290.0,195110.0,2023-05-15,2023-05-15,2023,5
SW,34.408043,-119.68485,1.0,20230522.0,2023-05-22 15:30:00+00:00,15.5,14.6,188.0,3.952,3.952,2.055,2.055,0.246,5.096,0.0,0.922,11.432,0.922,188.0,0.0,50.0,0.0,0.0,580.0,2610.0,1740.0,11000.0,4920.0,0.0,1160.0,0.0,160960.0,35610.0,218580.0,2023-05-22,2023-05-22,2023,5
SW,34.408043,-119.68485,1.0,20230530.0,2023-05-30 15:30:00+00:00,15.0,14.6,188.0,2.552,2.552,1.304,1.304,0.573,6.667,0.21,2.873,8.6,2.662,188.0,0.0,50.0,0.0,0.0,290.0,870.0,1450.0,2030.0,1740.0,290.0,580.0,0.0,65430.0,28660.0,101340.0,2023-05-30,2023-05-29,2023,5
SW,34.408043,-119.68485,1.0,20230605.0,2023-06-05 14:30:00+00:00,15.2,14.5,188.0,0.986,0.986,0.671,0.671,0.374,2.369,0.0,0.984,1.98,0.984,188.0,0.0,50.0,0.0,0.0,0.0,870.0,3760.0,580.0,870.0,290.0,0.0,0.0,19110.0,11000.0,36480.0,2023-06-05,2023-06-05,2023,6
SW,34.408043,-119.68485,1.0,20230613.0,2023-06-13 14:30:00+00:00,14.1,15.0,188.0,2.177,2.177,1.233,1.233,0.772,8.618,0.293,3.398,2.427,3.105,188.0,0.097,50.0,0.0,0.0,580.0,870.0,1160.0,2900.0,8690.0,0.0,6660.0,0.0,32710.0,20550.0,74120.0,2023-06-13,2023-06-12,2023,6
SW,34.408043,-119.68485,1.0,20230620.0,2023-06-20 15:00:00+00:00,15.5,15.3,188.0,1.415,1.415,0.599,0.599,0.384,4.487,0.0,1.346,1.913,1.346,188.0,0.479,50.0,0.0,0.0,0.0,1450.0,0.0,48930.0,52690.0,0.0,0.0,0.0,125070.0,12160.0,240300.0,2023-06-20,2023-06-19,2023,6
SW,34.408043,-119.68485,1.0,20230628.0,2023-06-28 15:00:00+00:00,14.6,15.1,188.0,1.883,1.883,0.631,0.631,0.196,3.357,0.0,0.336,1.124,0.336,188.0,0.0,50.0,0.0,0.0,870.0,3180.0,11870.0,35610.0,2030.0,870.0,580.0,0.0,65430.0,35900.0,156340.0,2023-06-28,2023-06-26,2023,6
SW,34.408043,-119.68485,1.0,20230705.0,2023-07-05 16:00:00+00:00,16.0,14.0,188.0,3.284,3.284,1.395,1.395,0.645,4.104,0.0,1.082,2.601,1.082,188.0,0.0,50.0,2030.0,0.0,870.0,6660.0,14480.0,6660.0,1160.0,870.0,870.0,0.0,61660.0,41400.0,136660.0,2023-07-05,2023-07-03,2023,7
SW,34.408043,-119.68485,1.0,20230710.0,2023-07-10 16:00:00+00:00,17.0,16.0,188.0,1.317,1.317,0.816,0.816,0.472,2.391,0.0,0.362,1.807,0.362,188.0,0.0,50.0,0.0,0.0,0.0,580.0,1740.0,2900.0,0.0,0.0,0.0,0.0,10420.0,18240.0,33880.0,2023-07-10,2023-07-10,2023,7
SW,34.408043,-119.68485,1.0,20230717.0,2023-07-17 12:40:00+00:00,15.0,14.1,188.0,3.343,3.343,1.336,1.336,0.661,2.214,0.0,0.226,1.488,0.226,188.0,0.0,50.0,290.0,0.0,0.0,580.0,1160.0,11870.0,8110.0,1740.0,0.0,0.0,65430.0,11580.0,100760.0,2023-07-17,2023-07-17,2023,7
SW,34.408043,-119.68485,1.0,20230725.0,2023-07-25 15:30:00+00:00,19.0,20.0,188.0,5.492,5.492,1.587,1.587,0.314,3.372,0.0,0.0,0.542,0.0,188.0,0.0,50.0,11000.0,0.0,18530.0,4630.0,26060.0,1740.0,0.0,8110.0,0.0,0.0,12740.0,91770.0,174580.0,2023-07-25,2023-07-24,2023,7
SW,34.408043,-119.68485,1.0,20230801.0,2023-08-01 15:30:00+00:00,23.0,20.0,188.0,2.271,2.271,1.051,1.051,0.238,3.015,0.0,0.0,0.643,0.0,188.0,0.0,,,,,,,,,,,,,,,2023-08-01,2023-07-31,2023,8
SW,34.408043,-119.68485,1.0,20230804.0,2023-08-04 14:00:00+00:00,19.3,17.3,188.0,3.073,3.073,1.149,1.149,0.32,2.673,0.0,0.0,47.146,0.0,188.0,0.0,50.0,0.0,0.0,290.0,9260.0,9550.0,870.0,0.0,2030.0,0.0,2320.0,6660.0,17950.0,48930.0,2023-08-04,2023-07-31,2023,8
SW,34.408043,-119.68485,1.0,20230807.0,2023-08-07 15:30:00+00:00,19.3,18.5,188.0,1.411,1.411,0.799,0.799,0.226,2.656,0.0,0.0,0.919,0.0,188.0,0.0,50.0,580.0,0.0,870.0,4630.0,4920.0,4340.0,0.0,4340.0,0.0,0.0,63110.0,30980.0,113770.0,2023-08-07,2023-08-07,2023,8
SW,34.408043,-119.68485,1.0,20230816.0,2023-08-16 14:30:00+00:00,17.3,16.6,188.0,1.826,1.826,0.615,0.615,0.219,2.758,0.0,0.0,1.715,0.0,188.0,0.0,50.0,290.0,0.0,0.0,12450.0,1160.0,2900.0,2610.0,4340.0,0.0,0.0,25190.0,24030.0,72970.0,2023-08-16,2023-08-14,2023,8
SW,34.408043,-119.68485,1.0,20230822.0,2023-08-22 15:00:00+00:00,18.8,18.2,188.0,1.79,1.79,0.95,0.95,0.394,4.382,0.108,1.163,48.973,1.055,188.0,0.0,50.0,0.0,0.0,0.0,11580.0,580.0,7820.0,0.0,290.0,0.0,0.0,41980.0,18820.0,81070.0,2023-08-22,2023-08-21,2023,8
SW,34.408043,-119.68485,1.0,20230829.0,2023-08-29 15:00:00+00:00,23.0,20.0,188.0,1.82,1.82,0.421,0.421,0.0,1.753,0.0,0.0,2.642,0.0,188.0,0.0,50.0,0.0,0.0,0.0,31850.0,2320.0,10710.0,0.0,9550.0,0.0,290.0,48060.0,50660.0,153440.0,2023-08-29,2023-08-28,2023,8
SW,34.408043,-119.68485,1.0,20230908.0,2023-09-08 14:00:00+00:00,19.2,17.5,188.0,0.895,0.895,0.684,0.684,0.433,3.141,0.0,0.447,2.22,0.447,188.0,0.0,50.0,0.0,0.0,0.0,9840.0,3470.0,4340.0,0.0,870.0,0.0,290.0,11870.0,24030.0,54710.0,2023-09-08,2023-09-04,2023,9
SW,34.408043,-119.68485,1.0,20230912.0,2023-09-12 14:30:00+00:00,19.1,17.2,188.0,1.497,1.497,0.646,0.646,0.121,1.852,0.0,0.0,10.137,0.0,188.0,0.0,50.0,0.0,0.0,0.0,29530.0,0.0,0.0,0.0,6080.0,6080.0,0.0,1160.0,45450.0,88300.0,2023-09-12,2023-09-11,2023,9
SW,34.408043,-119.68485,1.0,20230921.0,2023-09-21 15:00:00+00:00,17.1,18.2,188.0,1.801,1.801,0.829,0.829,0.326,4.095,0.0,0.412,3.015,0.412,188.0,0.0,50.0,0.0,0.0,0.0,25190.0,2900.0,0.0,0.0,3760.0,290.0,0.0,1450.0,44580.0,78170.0,2023-09-21,2023-09-18,2023,9
SW,34.408043,-119.68485,1.0,20230926.0,2023-09-26 15:00:00+00:00,17.8,16.0,188.0,2.983,2.983,1.096,1.096,0.267,3.689,0.0,0.0,4.416,0.0,188.0,0.0,50.0,0.0,0.0,290.0,23450.0,2900.0,0.0,0.0,24030.0,0.0,0.0,17080.0,113490.0,181240.0,2023-09-26,2023-09-25,2023,9
SW,34.408043,-119.68485,1.0,20231003.0,2023-10-03 15:00:00+00:00,16.2,17.9,188.0,0.819,0.819,1.101,1.101,0.421,5.391,0.0,0.349,2.395,0.349,188.0,0.0,50.0,0.0,0.0,290.0,6080.0,870.0,0.0,0.0,2030.0,0.0,0.0,11580.0,18240.0,39090.0,2023-10-03,2023-10-02,2023,10
SW,34.408043,-119.68485,1.0,20231011.0,2023-10-11 15:00:00+00:00,20.6,16.3,188.0,1.93,1.93,1.073,1.073,0.293,4.268,0.0,1.054,20.723,1.054,188.0,0.0,50.0,0.0,0.0,290.0,6950.0,16790.0,0.0,0.0,18820.0,0.0,0.0,40820.0,27790.0,111460.0,2023-10-11,2023-10-09,2023,10
SW,34.408043,-119.68485,1.0,20231018.0,2023-10-18 15:00:00+00:00,,,188.0,8.629,8.629,2.116,2.116,0.489,2.431,0.0,1.431,46.998,1.431,188.0,0.0,50.0,0.0,0.0,0.0,44000.0,15920.0,0.0,0.0,8970.0,0.0,0.0,10420.0,42850.0,122160.0,2023-10-18,2023-10-16,2023,10
SW,34.408043,-119.68485,1.0,20231025.0,2023-10-25 15:15:00+00:00,16.9,18.1,188.0,2.311,2.311,1.057,1.057,0.302,3.819,0.0,0.321,16.994,0.321,188.0,0.0,50.0,0.0,0.0,0.0,2900.0,4200.0,0.0,0.0,2750.0,0.0,0.0,13460.0,15340.0,38650.0,2023-10-25,2023-10-23,2023,10
SW,34.408043,-119.68485,1.0,20231101.0,2023-11-01 15:00:00+00:00,15.3,11.3,188.0,0.693,0.693,0.491,0.491,0.371,2.711,0.0,0.321,5.871,0.321,188.0,0.0,50.0,0.0,0.0,0.0,580.0,290.0,0.0,0.0,1300.0,0.0,0.0,7530.0,1740.0,11440.0,2023-11-01,2023-10-30,2023,11
SW,34.408043,-119.68485,1.0,20231108.0,2023-11-08 16:00:00+00:00,14.3,18.3,188.0,1.47,1.47,1.182,1.182,0.739,4.468,0.126,0.464,1.734,0.338,188.0,0.0,50.0,0.0,0.0,0.0,4200.0,1740.0,3620.0,0.0,870.0,290.0,0.0,5360.0,11580.0,27660.0,2023-11-08,2023-11-06,2023,11
SW,34.408043,-119.68485,1.0,20231115.0,2023-11-15 16:00:00+00:00,15.6,16.6,188.0,3.4,3.4,1.546,1.546,0.399,2.886,0.0,0.444,570.953,0.444,188.0,0.021,50.0,0.0,0.0,0.0,13030.0,6080.0,1160.0,0.0,4340.0,0.0,0.0,8110.0,16500.0,49220.0,2023-11-15,2023-11-13,2023,11
SW,34.408043,-119.68485,1.0,20231120.0,2023-11-20 15:30:00+00:00,16.1,11.6,188.0,1.631,1.631,0.726,0.726,0.138,2.476,0.0,0.0,399.808,0.0,188.0,0.02,50.0,140.0,0.0,0.0,1300.0,2170.0,0.0,0.0,1880.0,0.0,0.0,4200.0,6950.0,16640.0,2023-11-20,2023-11-20,2023,11
SW,34.408043,-119.68485,1.0,20231127.0,2023-11-27 16:00:00+00:00,15.5,13.8,188.0,3.51,3.51,1.645,1.645,0.264,4.207,0.0,0.0,1001.94,0.0,188.0,0.0,50.0,0.0,0.0,0.0,11000.0,7820.0,3760.0,2320.0,0.0,0.0,0.0,8400.0,17950.0,51250.0,2023-11-27,2023-11-27,2023,11
SW,34.408043,-119.68485,1.0,20231206.0,2023-12-06 16:00:00+00:00,15.2,13.6,188.0,3.174,3.174,1.23,1.23,0.569,3.569,0.0,0.229,44.227,0.229,188.0,0.0,50.0,430.0,0.0,0.0,18960.0,1300.0,430.0,0.0,0.0,0.0,0.0,2460.0,10860.0,34440.0,2023-12-06,2023-12-04,2023,12
SW,34.408043,-119.68485,1.0,20231211.0,2023-12-11 16:00:00+00:00,14.8,11.9,188.0,3.992,3.992,0.895,0.895,0.534,3.259,0.0,0.318,39.658,0.318,188.0,0.0,50.0,2030.0,0.0,0.0,21710.0,3760.0,7530.0,0.0,2030.0,0.0,0.0,3760.0,25190.0,66010.0,2023-12-11,2023-12-11,2023,12
SW,34.408043,-119.68485,1.0,20231218.0,2023-12-18 16:05:00+00:00,15.2,15.7,188.0,0.874,0.874,1.2,1.2,0.796,4.241,0.15,0.765,158.127,0.615,188.0,0.0,50.0,0.0,0.0,0.0,2750.0,0.0,290.0,0.0,0.0,0.0,0.0,13750.0,1010.0,17800.0,2023-12-18,2023-12-18,2023,12
SW,34.408043,-119.68485,1.0,20231225.0,2023-12-25 14:40:00+00:00,14.8,8.4,188.0,1.292,1.292,0.62,0.62,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,1740.0,0.0,0.0,4200.0,1590.0,8830.0,2023-12-25,2023-12-25,2023,12
SW,34.408043,-119.68485,1.0,20240101.0,2024-01-01 14:15:00+00:00,14.8,10.2,188.0,1.393,1.393,1.293,1.293,0.478,4.322,0.0,0.647,6.719,0.647,188.0,0.0,50.0,0.0,0.0,0.0,18670.0,1740.0,0.0,0.0,720.0,0.0,0.0,3910.0,3330.0,28370.0,2024-01-01,2024-01-01,2024,1
SW,34.408043,-119.68485,1.0,20240108.0,2024-01-08 16:10:00+00:00,13.5,10.9,188.0,0.815,0.815,1.423,1.423,0.638,6.299,0.415,3.151,166.293,2.736,188.0,0.0,50.0,0.0,0.0,0.0,4340.0,290.0,1590.0,0.0,140.0,0.0,0.0,8400.0,3470.0,18230.0,2024-01-08,2024-01-08,2024,1
SW,34.408043,-119.68485,1.0,20240116.0,2024-01-16 16:00:00+00:00,12.7,10.4,188.0,2.388,2.388,1.499,1.499,1.039,5.681,0.238,2.087,185.307,1.849,188.0,0.0,50.0,0.0,0.0,0.0,1160.0,580.0,33580.0,2030.0,290.0,0.0,0.0,504600.0,9840.0,552080.0,2024-01-16,2024-01-15,2024,1
SW,34.408043,-119.68485,1.0,20240122.0,2024-01-22 16:00:00+00:00,13.7,13.5,188.0,2.16,2.16,1.201,1.201,0.57,3.57,0.0,1.007,158.127,1.007,188.0,0.0,50.0,0.0,0.0,580.0,2900.0,290.0,10710.0,0.0,1160.0,0.0,0.0,124780.0,13030.0,153450.0,2024-01-22,2024-01-22,2024,1
SW,34.408043,-119.68485,1.0,20240130.0,2024-01-30 16:30:00+00:00,13.8,15.0,188.0,0.568,0.568,0.783,0.783,0.586,2.713,0.0,0.61,2.221,0.61,188.0,0.0,50.0,0.0,0.0,0.0,720.0,140.0,1880.0,0.0,0.0,0.0,0.0,25620.0,1880.0,30240.0,2024-01-30,2024-01-29,2024,1
SW,34.408043,-119.68485,1.0,20240205.0,2024-02-05 16:00:00+00:00,13.1,12.8,188.0,1.529,1.529,1.185,1.185,1.495,29.096,0.702,9.294,63.84,8.592,188.0,0.0,50.0,0.0,0.0,0.0,4920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,5210.0,2024-02-05,2024-02-05,2024,2
SW,34.408043,-119.68485,1.0,20240212.0,2024-02-12 16:00:00+00:00,13.1,9.8,188.0,0.742,0.742,0.555,0.555,0.676,7.668,0.275,3.85,20.69,3.575,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,140.0,0.0,1880.0,3470.0,6790.0,2024-02-12,2024-02-12,2024,2
SW,34.408043,-119.68485,1.0,20240219.0,2024-02-19 16:10:00+00:00,13.5,13.6,188.0,1.936,1.936,1.033,1.033,2.326,48.048,0.169,13.743,83.572,13.574,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024-02-19,2024-02-19,2024,2
SW,34.408043,-119.68485,1.0,20240226.0,2024-02-26 16:30:00+00:00,13.5,15.3,188.0,1.217,1.217,0.692,0.692,0.445,13.896,0.114,2.889,16.465,2.774,188.0,0.0,50.0,0.0,0.0,140.0,0.0,0.0,580.0,0.0,290.0,0.0,0.0,5500.0,4050.0,10560.0,2024-02-26,2024-02-26,2024,2
SW,34.408043,-119.68485,1.0,20240304.0,2024-03-04 14:15:00+00:00,12.4,8.7,188.0,1.252,1.252,1.137,1.137,0.869,10.833,0.472,6.343,9.413,5.871,188.0,0.0,50.0,0.0,0.0,0.0,0.0,140.0,1740.0,0.0,0.0,0.0,0.0,26200.0,3620.0,31700.0,2024-03-04,2024-03-04,2024,3
SW,34.408043,-119.68485,1.0,20240311.0,2024-03-11 14:15:00+00:00,12.8,9.7,188.0,3.751,3.751,2.274,2.274,0.452,4.909,0.0,2.166,878.4,2.166,188.0,0.048,50.0,0.0,0.0,0.0,0.0,0.0,28080.0,35320.0,0.0,0.0,0.0,281400.0,7530.0,352330.0,2024-03-11,2024-03-11,2024,3
SW,34.408043,-119.68485,1.0,20240318.0,2024-03-18 14:45:00+00:00,12.9,10.8,188.0,3.778,3.778,3.368,3.368,0.449,2.05,0.0,1.668,21.42,1.668,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,67450.0,7240.0,0.0,0.0,0.0,271260.0,14190.0,360140.0,2024-03-18,2024-03-18,2024,3
SW,34.408043,-119.68485,1.0,20240325.0,2024-03-25 15:00:00+00:00,9.6,13.3,188.0,0.379,0.379,1.449,1.449,2.057,28.23,0.111,23.508,148.02,23.397,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,430.0,870.0,0.0,0.0,0.0,7670.0,3620.0,12590.0,2024-03-25,2024-03-25,2024,3
SW,34.408043,-119.68485,1.0,20240402.0,2024-04-02 16:00:00+00:00,11.9,15.0,188.0,6.698,6.698,2.401,2.401,1.137,18.735,0.0,7.664,8.28,7.664,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,8110.0,0.0,870.0,0.0,0.0,490420.0,5210.0,504610.0,2024-04-02,2024-04-01,2024,4
SW,34.408043,-119.68485,1.0,20240408.0,2024-04-08 15:15:00+00:00,12.1,16.5,188.0,4.774,4.774,1.441,1.441,0.617,12.15,0.0,8.968,279.32,8.968,188.0,0.11,50.0,0.0,0.0,0.0,0.0,1450.0,2320.0,6370.0,0.0,0.0,0.0,127090.0,29240.0,166470.0,2024-04-08,2024-04-08,2024,4
SW,34.408043,-119.68485,1.0,20240415.0,2024-04-15 15:00:00+00:00,12.9,12.7,188.0,1.913,1.913,1.945,1.945,0.88,12.282,0.0,2.483,113.82,2.483,188.0,0.0,50.0,290.0,0.0,290.0,0.0,1450.0,580.0,0.0,290.0,0.0,0.0,16790.0,48640.0,68330.0,2024-04-15,2024-04-15,2024,4
SW,34.408043,-119.68485,1.0,20240422.0,2024-04-22 15:15:00+00:00,13.6,13.4,188.0,1.98,1.98,1.419,1.419,0.511,11.875,0.0,1.252,31.5,1.252,188.0,0.0,50.0,0.0,0.0,720.0,0.0,430.0,7960.0,720.0,870.0,0.0,0.0,20410.0,14760.0,45870.0,2024-04-22,2024-04-22,2024,4
SW,34.408043,-119.68485,1.0,20240429.0,2024-04-29 15:00:00+00:00,13.5,13.3,188.0,1.048,1.048,1.491,1.491,1.833,24.108,0.383,17.396,77.67,17.013,188.0,0.0,50.0,0.0,0.0,0.0,0.0,290.0,39370.0,4920.0,0.0,0.0,0.0,92350.0,20550.0,157480.0,2024-04-29,2024-04-29,2024,4
SW,34.408043,-119.68485,1.0,20240506.0,2024-05-06 15:00:00+00:00,10.4,13.6,188.0,2.667,2.667,2.151,2.151,2.152,22.585,0.395,18.241,52.55,17.846,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,29530.0,6080.0,0.0,0.0,0.0,46030.0,52110.0,133750.0,2024-05-06,2024-05-06,2024,5
SW,34.408043,-119.68485,1.0,20240512.0,2024-05-12 15:30:00+00:00,12.8,12.9,188.0,2.992,2.992,3.115,3.115,1.409,15.016,0.23,4.404,30.38,4.174,188.0,0.0,50.0,0.0,0.0,870.0,0.0,1160.0,47480.0,7240.0,0.0,0.0,0.0,74980.0,42270.0,174000.0,2024-05-12,2024-05-06,2024,5
SW,34.408043,-119.68485,1.0,20240520.0,2024-05-20 15:00:00+00:00,10.9,12.8,188.0,2.824,2.824,9.972,9.972,2.827,22.677,0.287,15.461,17.699,15.174,188.0,0.0,50.0,0.0,0.0,580.0,0.0,290.0,71510.0,67160.0,290.0,0.0,0.0,33580.0,1450.0,174860.0,2024-05-20,2024-05-20,2024,5
SW,34.408043,-119.68485,1.0,20240528.0,2024-05-28 15:00:00+00:00,15.8,13.0,188.0,2.659,2.659,3.114,3.114,0.596,4.767,0.0,0.489,20.635,0.489,188.0,0.0,50.0,0.0,580.0,1450.0,0.0,4340.0,57610.0,6950.0,290.0,0.0,0.0,43720.0,8110.0,123050.0,2024-05-28,2024-05-27,2024,5
SW,34.408043,-119.68485,1.0,20240603.0,2024-06-03 15:00:00+00:00,13.5,14.5,188.0,6.844,6.844,2.918,2.918,0.93,4.207,0.0,1.0,8.653,1.0,188.0,0.0,50.0,0.0,580.0,3910.0,0.0,140.0,1450.0,0.0,1590.0,0.0,0.0,21420.0,8400.0,37490.0,2024-06-03,2024-06-03,2024,6
SW,34.408043,-119.68485,1.0,20240610.0,2024-06-10 15:00:00+00:00,13.7,14.5,188.0,2.659,2.659,3.948,3.948,1.479,8.74,0.247,1.292,56.517,1.045,188.0,0.0,50.0,1450.0,0.0,430.0,0.0,290.0,7380.0,0.0,0.0,0.0,0.0,22440.0,2750.0,34740.0,2024-06-10,2024-06-10,2024,6
SW,34.408043,-119.68485,1.0,20240618.0,2024-06-18 14:45:00+00:00,17.4,16.7,188.0,1.628,1.628,1.079,1.079,0.763,8.02,0.215,0.924,75.132,0.709,188.0,0.0,50.0,4340.0,0.0,0.0,290.0,4200.0,1450.0,0.0,140.0,0.0,0.0,5930.0,5210.0,21560.0,2024-06-18,2024-06-17,2024,6
SW,34.408043,-119.68485,1.0,20240625.0,2024-06-25 15:00:00+00:00,16.5,19.0,188.0,2.626,2.626,1.941,1.941,0.806,6.717,0.15,0.383,160.952,0.233,188.0,0.0,50.0,580.0,290.0,0.0,0.0,580.0,123040.0,0.0,0.0,0.0,0.0,181230.0,870.0,306590.0,2024-06-25,2024-06-24,2024,6
SW,34.408043,-119.68485,1.0,20240701.0,2024-07-01 15:45:00+00:00,14.9,17.2,188.0,1.192,1.192,0.644,0.644,0.168,2.134,0.0,0.0,564.779,0.0,188.0,0.0,50.0,0.0,0.0,0.0,0.0,3760.0,0.0,2900.0,0.0,0.0,0.0,94670.0,3180.0,104510.0,2024-07-01,2024-07-01,2024,7
SW,34.408043,-119.68485,1.0,20240708.0,2024-07-08 15:30:00+00:00,16.0,14.3,188.0,1.949,1.949,1.43,1.43,0.723,9.432,0.108,0.227,8.887,0.119,188.0,0.0,50.0,1450.0,0.0,580.0,0.0,30690.0,0.0,0.0,1590.0,0.0,0.0,3180.0,10420.0,47910.0,2024-07-08,2024-07-08,2024,7
SW,34.408043,-119.68485,1.0,20240715.0,2024-07-15 15:34:00+00:00,15.3,16.4,188.0,11.289,11.289,1.293,1.293,0.381,9.542,0.0,0.0,119.196,0.0,188.0,0.0,50.0,46320.0,0.0,430.0,140.0,3760.0,0.0,0.0,720.0,0.0,0.0,6660.0,6370.0,64400.0,2024-07-15,2024-07-15,2024,7
SW,34.408043,-119.68485,1.0,20240723.0,2024-07-23 15:25:00+00:00,14.3,16.2,188.0,3.58,3.58,2.154,2.154,0.901,11.119,0.161,0.373,17.095,0.212,188.0,0.0,50.0,21420.0,0.0,0.0,0.0,1740.0,35610.0,0.0,0.0,0.0,0.0,70060.0,580.0,129410.0,2024-07-23,2024-07-22,2024,7
SW,34.408043,-119.68485,1.0,20240729.0,2024-07-29 15:32:00+00:00,15.2,15.4,188.0,2.233,2.233,0.663,0.663,0.299,3.109,0.0,0.0,2.49,0.0,188.0,0.039,50.0,3470.0,0.0,0.0,0.0,2610.0,335250.0,2610.0,0.0,0.0,0.0,350300.0,6080.0,700320.0,2024-07-29,2024-07-29,2024,7
SW,34.408043,-119.68485,1.0,20240805.0,2024-08-05 15:25:00+00:00,15.5,14.6,188.0,1.482,1.482,0.654,0.654,0.282,1.005,0.0,0.0,39.545,0.0,188.0,0.0,50.0,2030.0,0.0,0.0,0.0,8690.0,12740.0,2030.0,290.0,0.0,0.0,179200.0,29820.0,234800.0,2024-08-05,2024-08-05,2024,8
SW,34.408043,-119.68485,1.0,20240812.0,2024-08-12 15:30:00+00:00,15.8,18.1,188.0,26.001,26.001,5.06,5.06,0.648,3.437,0.0,0.0,6.761,0.0,188.0,0.0,50.0,195130.0,0.0,3760.0,0.0,12450.0,0.0,0.0,6660.0,0.0,0.0,4920.0,6370.0,229290.0,2024-08-12,2024-08-12,2024,8
SW,34.408043,-119.68485,1.0,20240819.0,2024-08-19 15:30:00+00:00,18.5,19.8,188.0,3.813,3.813,1.079,1.079,0.228,3.738,0.0,0.0,56.503,0.0,188.0,0.0,50.0,4340.0,0.0,290.0,0.0,85690.0,2030.0,870.0,870.0,0.0,0.0,48350.0,6080.0,148520.0,2024-08-19,2024-08-19,2024,8
SW,34.408043,-119.68485,1.0,20240826.0,2024-08-26 15:13:00+00:00,18.6,19.7,188.0,1.407,1.407,0.866,0.866,0.751,5.833,0.137,0.405,5.169,0.268,188.0,0.0,50.0,4200.0,0.0,430.0,0.0,5070.0,1590.0,720.0,1880.0,1160.0,0.0,5500.0,8540.0,29090.0,2024-08-26,2024-08-26,2024,8
SW,34.408043,-119.68485,1.0,20240903.0,2024-09-03 15:38:00+00:00,18.3,19.3,188.0,1.205,1.205,0.779,0.779,0.331,2.654,0.0,0.162,2.726,0.162,188.0,0.035,50.0,0.0,0.0,870.0,580.0,870.0,4920.0,4630.0,1160.0,0.0,0.0,39950.0,9260.0,62240.0,2024-09-03,2024-09-02,2024,9
SW,34.408043,-119.68485,1.0,20240909.0,2024-09-09 15:31:00+00:00,18.9,19.9,188.0,2.302,2.302,0.824,0.824,0.176,3.155,0.0,0.0,9.079,0.0,188.0,0.0,50.0,0.0,0.0,0.0,2900.0,23880.0,580.0,0.0,11150.0,0.0,0.0,5930.0,6950.0,51390.0,2024-09-09,2024-09-09,2024,9
SW,34.408043,-119.68485,1.0,20240916.0,2024-09-16 15:21:00+00:00,16.2,16.4,188.0,1.208,1.208,0.706,0.706,0.224,2.706,0.0,0.214,2.682,0.214,188.0,0.497,50.0,0.0,0.0,0.0,870.0,6950.0,1880.0,14190.0,13460.0,0.0,0.0,8110.0,9550.0,55010.0,2024-09-16,2024-09-16,2024,9
SW,34.408043,-119.68485,1.0,20240923.0,2024-09-23 15:47:00+00:00,15.8,15.4,188.0,2.589,2.589,1.18,1.18,0.331,3.316,0.0,0.192,2.635,0.192,188.0,0.602,50.0,0.0,0.0,0.0,1880.0,3910.0,0.0,18530.0,19690.0,0.0,0.0,8970.0,3040.0,56020.0,2024-09-23,2024-09-23,2024,9
SW,34.408043,-119.68485,1.0,20240930.0,2024-09-30 15:25:00+00:00,15.4,15.6,188.0,5.513,5.513,2.006,2.006,0.172,4.201,0.0,0.143,1.621,0.143,188.0,0.021,50.0,4050.0,0.0,8110.0,24900.0,4340.0,2320.0,2320.0,42850.0,1160.0,0.0,14190.0,10710.0,114950.0,2024-09-30,2024-09-30,2024,9
SW,34.408043,-119.68485,1.0,20241007.0,2024-10-07 15:24:00+00:00,17.3,15.0,188.0,11.049,11.049,1.683,1.683,0.196,2.93,0.0,0.299,12.061,0.299,188.0,0.0,50.0,1740.0,0.0,24030.0,17660.0,10710.0,1740.0,0.0,26920.0,41980.0,0.0,10420.0,11580.0,146780.0,2024-10-07,2024-10-07,2024,10
