location_code,latitude,longitude,depth,sampleid,time,temp,chl_volume_filtered,chl1,chl2,avg_chloro,phaeo1,phaeo2,avg_phaeo,phosphate,silicate,nitrite,nitrite_nitrate,ammonium,nitrate,da_volume_filtered,pda,volume_settled_for_counting,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,other_diatoms,other_dinoflagellates,total_phytoplankton,sample_date,week_start,year,month
CPP,35.170204,-120.740685,0.5,CP220502,2022-05-02 14:50:00+00:00,10.9,100.0,4.88,3.54,4.21,-0.11,0.25,0.07,3.05632,33.88817,0.48497644,43.708527,2.777012,43.22355,200.0,0.1,25.0,1066.1534,0.0,533.0767,0.0,0.0,4264.614,1599.2302,0.0,2132.307,0.0,51175.367,6396.921,67167.664,2022-05-02,2022-05-02,2022,5
CPP,35.170204,-120.740685,0.5,CP220509,2022-05-09 14:50:00+00:00,10.4,100.0,3.91,5.33,4.62,6.68,5.19,5.94,1.6538578,27.712715,0.3598225,23.472174,3.7992418,23.11235,200.0,0.0,25.0,0.0,0.0,0.0,1066.1534,0.0,5330.767,533.0767,0.0,3198.4604,533.0767,67700.74,7996.151,86358.43,2022-05-09,2022-05-09,2022,5
CPP,35.170204,-120.740685,0.5,CP220516,2022-05-16 14:50:00+00:00,10.4,100.0,10.52,11.07,10.8,0.09,-1.17,-0.54,1.8664964,45.712563,0.41697314,28.163261,1.6025338,27.746288,200.0,0.0,25.0,0.0,0.0,0.0,533.0767,0.0,0.0,10661.534,0.0,1066.1534,3198.4604,429126.75,3731.537,448317.53,2022-05-16,2022-05-16,2022,5
CPP,35.170204,-120.740685,0.5,CP220523,2022-05-23 14:50:00+00:00,12.7,100.0,2.78,2.6,2.69,7.16,3.91,5.53,0.7060056,12.600357,0.22738206,4.138611,2.1194282,3.9112287,200.0,0.0,25.0,0.0,533.0767,0.0,533.0767,0.0,0.0,1066.1534,0.0,4264.614,3731.537,22922.299,9595.381,42646.137,2022-05-23,2022-05-23,2022,5
CPP,35.170204,-120.740685,0.5,CP220531,2022-05-31 15:00:00+00:00,13.6,100.0,2.64,2.88,2.76,1.32,0.96,1.14,1.9800168,31.986435,0.5530357,27.037577,4.556447,26.48454,200.0,0.0,25.0,533.0767,0.0,1599.2302,3198.4604,2132.307,2132.307,0.0,533.0767,1066.1534,0.0,14393.071,6396.921,31984.604,2022-05-31,2022-05-30,2022,5
CPP,35.170204,-120.740685,0.5,CP220607,2022-06-07 15:00:00+00:00,13.8,100.0,2.67,3.42,3.04,2.75,1.92,2.34,3.1891663,33.661312,1.0418625,54.437267,1.5278156,53.395405,200.0,0.0,25.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,0.0,1066.1534,0.0,34649.99,533.0767,38381.523,2022-06-07,2022-06-06,2022,6
CPP,35.170204,-120.740685,0.5,CP220614,2022-06-14 17:00:00+00:00,15.4,100.0,1.49,1.06,1.27,0.42,0.72,0.57,1.5732685,25.975855,0.7162166,20.171217,2.7164993,19.455,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,3731.537,1066.1534,15459.225,0.0,0.0,0.0,38381.523,0.0,59171.516,2022-06-14,2022-06-13,2022,6
CPP,35.170204,-120.740685,0.5,CP220621,2022-06-22 00:00:00+00:00,15.0,100.0,6.82,4.29,5.55,-0.24,2.18,0.97,1.1604866,19.067266,0.533051,14.519009,0.8598824,13.985957,200.0,0.1,25.0,0.0,2665.3835,0.0,0.0,2665.3835,7463.074,0.0,533.0767,1066.1534,0.0,299056.03,4264.614,317713.72,2022-06-22,2022-06-20,2022,6
CPP,35.170204,-120.740685,0.5,CP220628,2022-06-28 15:00:00+00:00,16.5,100.0,5.48,8.54,7.01,1.45,-0.44,0.5,1.9950383,16.19911,0.42344728,21.876226,3.0828266,21.45278,200.0,0.0,25.0,0.0,1066.1534,1599.2302,533.0767,42113.062,0.0,0.0,0.0,0.0,1066.1534,2665.3835,11194.611,60237.67,2022-06-28,2022-06-27,2022,6
CPP,35.170204,-120.740685,0.5,CP220705,2022-07-05 15:00:00+00:00,15.0,100.0,3.93,3.62,3.78,0.18,-0.03,0.07,2.1730208,38.052963,0.68496644,21.820276,7.6198626,21.135311,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,3198.4604,0.0,0.0,0.0,0.0,2132.307,5330.767,1066.1534,12260.765,2022-07-05,2022-07-04,2022,7
CPP,35.170204,-120.740685,0.5,CP220712,2022-07-12 15:00:00+00:00,15.2,100.0,14.63,12.03,13.33,-1.02,1.61,0.3,2.447023,39.050323,0.7544266,25.80083,4.869184,25.046404,200.0,0.0,25.0,0.0,0.0,0.0,0.0,3198.4604,0.0,0.0,0.0,0.0,533.0767,108214.58,2665.3835,114611.49,2022-07-12,2022-07-11,2022,7
CPP,35.170204,-120.740685,0.5,CP220719,2022-07-19 15:00:00+00:00,15.9,100.0,1.79,6.43,4.11,0.37,0.88,0.62,0.5939123,30.648687,0.22193871,9.894342,1.1561786,9.672403,200.0,0.0,25.0,1599.2302,0.0,0.0,1599.2302,17591.531,0.0,0.0,4264.614,0.0,2132.307,130603.8,11727.6875,167919.17,2022-07-19,2022-07-18,2022,7
CPP,35.170204,-120.740685,0.5,CP220726,2022-07-26 15:00:00+00:00,15.5,100.0,7.4,9.94,8.67,1.48,-0.29,0.59,0.99071944,21.062424,0.3572736,9.065972,4.739484,8.708699,200.0,0.0,25.0,533.0767,0.0,0.0,0.0,3198.4604,0.0,0.0,533.0767,2132.307,0.0,1066.1534,8529.228,15459.225,2022-07-26,2022-07-25,2022,7
CPP,35.170204,-120.740685,0.5,CP220802,2022-08-02 15:00:00+00:00,18.0,100.0,9.19,7.69,8.44,-0.05,0.46,0.2,0.622025,26.43534,0.5774567,8.817605,1.243485,8.240148,200.0,0.0,25.0,5863.8438,0.0,533.0767,0.0,2665.3835,0.0,0.0,6929.9976,2132.307,0.0,11194.611,10128.458,33583.832,2022-08-02,2022-08-01,2022,8
CPP,35.170204,-120.740685,0.5,CP220809,2022-08-09 15:00:00+00:00,16.6,100.0,13.83,17.17,15.5,1.21,-2.93,-0.86,0.90512496,19.707165,0.2306599,3.8641095,1.4447564,3.6334496,200.0,0.0,25.0,0.0,0.0,2132.307,0.0,2665.3835,0.0,0.0,0.0,37315.37,0.0,26653.836,533.0767,69299.98,2022-08-09,2022-08-08,2022,8
CPP,35.170204,-120.740685,0.5,CP220816,2022-08-16 15:00:00+00:00,16.3,100.0,23.06,21.83,22.45,-4.97,-3.75,-4.36,0.946312,17.516722,0.2801635,4.3582706,4.3154345,4.078107,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,11194.611,0.0,2132.307,2132.307,533.0767,17058.455,0.0,33050.758,2022-08-16,2022-08-15,2022,8
CPP,35.170204,-120.740685,0.5,CP220823,2022-08-23 15:00:00+00:00,15.7,100.0,2.66,4.3,3.48,0.29,0.32,0.3,0.33074805,26.248026,0.0,3.9739,0.7951739,3.9739,200.0,0.0,25.0,0.0,0.0,0.0,533.0767,12260.765,0.0,0.0,5330.767,17591.531,533.0767,0.0,533.0767,36782.293,2022-08-23,2022-08-22,2022,8
CPP,35.170204,-120.740685,0.5,CP220830,2022-08-30 15:00:00+00:00,15.7,100.0,6.33,0.68,3.51,-3.58,0.32,-1.63,0.20111072,21.367302,0.11175248,5.869844,1.2292445,5.7580914,200.0,0.0,25.0,18657.686,0.0,14926.148,1066.1534,65035.36,0.0,0.0,64502.285,114611.49,0.0,0.0,23455.375,283596.8,2022-08-30,2022-08-29,2022,8
CPP,35.170204,-120.740685,0.5,CP220906,2022-09-06 15:00:00+00:00,17.1,100.0,13.22,9.97,11.6,0.88,1.1,0.99,1.0171835,30.631575,1.2435158,9.11816,2.2253003,7.8746443,200.0,0.0,25.0,198304.55,2132.307,2132.307,5330.767,11727.6875,0.0,0.0,8529.228,376352.16,0.0,2132.307,206833.77,615170.56,2022-09-06,2022-09-05,2022,9
CPP,35.170204,-120.740685,0.5,CP220913,2022-09-13 15:00:00+00:00,15.9,100.0,12.31,9.29,10.8,1.31,3.51,2.41,0.48773897,28.426231,0.2000241,8.08323,1.8722444,7.8832054,200.0,0.0,25.0,109813.805,0.0,0.0,0.0,7463.074,0.0,0.0,83159.97,154592.25,0.0,0.0,113012.266,358227.56,2022-09-13,2022-09-12,2022,9
CPP,35.170204,-120.740685,0.5,CP220920,2022-09-20 15:00:00+00:00,15.9,100.0,8.5,5.61,7.06,1.52,0.43,0.98,0.76445955,25.073397,0.70428485,10.887082,1.9155557,10.182797,200.0,0.0,25.0,23988.453,0.0,0.0,0.0,5863.8438,0.0,0.0,69833.055,131136.88,0.0,3198.4604,26653.836,236686.06,2022-09-20,2022-09-19,2022,9
CPP,35.170204,-120.740685,0.5,CP220927,2022-09-27 15:00:00+00:00,16.3,100.0,4.3,5.03,4.67,1.34,1.25,1.3,0.5806065,23.392673,0.18155749,6.4206734,1.7559223,6.2391157,200.0,0.0,25.0,3731.537,2132.307,2665.3835,1066.1534,34116.91,0.0,0.0,47976.906,14393.071,0.0,0.0,14926.148,117276.88,2022-09-27,2022-09-26,2022,9
CPP,35.170204,-120.740685,0.5,CP221004,2022-10-04 15:00:00+00:00,15.0,100.0,9.15,1.08,5.12,1.33,0.14,0.74,2.097236,34.91571,0.48304373,11.431022,1.1619262,10.947978,200.0,0.0,25.0,3198.4604,0.0,5330.767,0.0,14393.071,2132.307,0.0,3198.4604,158856.86,0.0,3731.537,4797.6904,192440.7,2022-10-04,2022-10-03,2022,10
CPP,35.170204,-120.740685,0.5,CP221011,2022-10-11 15:00:00+00:00,14.9,100.0,5.63,4.64,5.23,0.37,0.14,0.26,1.3177435,36.720284,0.4054525,8.192197,2.3757114,7.7867446,200.0,0.0,25.0,533.0767,0.0,2132.307,0.0,9062.305,0.0,0.0,44778.445,9595.381,0.0,533.0767,4264.614,70366.125,2022-10-11,2022-10-10,2022,10
CPP,35.170204,-120.740685,0.5,CP221018,2022-10-18 15:00:00+00:00,13.8,100.0,2.67,4.12,3.4,0.6,0.85,0.73,0.35794348,21.840334,0.63060826,5.138661,1.1572214,4.5080523,200.0,0.0,25.0,1599.2302,0.0,1599.2302,1599.2302,15992.302,0.0,0.0,30918.45,3198.4604,0.0,0.0,3731.537,58638.44,2022-10-18,2022-10-17,2022,10
CPP,35.170204,-120.740685,0.5,CP221025,2022-10-25 15:00:00+00:00,13.6,100.0,10.73,,10.73,1.27,,1.27,1.5321283,25.62443,0.3017734,13.795279,3.1533089,13.4935055,200.0,0.0,25.0,0.0,0.0,2132.307,0.0,4797.6904,0.0,3198.4604,11727.6875,0.0,0.0,12793.842,4264.614,38914.6,2022-10-25,2022-10-24,2022,10
CPP,35.170204,-120.740685,0.5,CP221101,2022-11-01 15:00:00+00:00,13.0,100.0,2.7,2.63,2.66,0.9,0.99,0.94,1.8672616,28.721043,0.79041654,18.460434,4.935541,17.670017,200.0,0.0,25.0,0.0,0.0,0.0,0.0,2132.307,10661.534,0.0,0.0,0.0,0.0,22389.223,2132.307,37315.37,2022-11-01,2022-10-31,2022,11
CPP,35.170204,-120.740685,0.5,CP221108,2022-11-08 16:00:00+00:00,12.3,100.0,3.13,4.61,3.87,2.6,1.32,1.96,1.5001463,30.375612,0.5073366,18.785463,1.834692,18.278128,200.0,0.0,25.0,533.0767,0.0,0.0,0.0,533.0767,2132.307,0.0,5330.767,0.0,0.0,50109.21,1599.2302,60237.67,2022-11-08,2022-11-07,2022,11
CPP,35.170204,-120.740685,0.5,CP221115,2022-11-15 16:00:00+00:00,11.5,100.0,2.82,4.0,3.41,6.68,6.49,6.59,1.9181383,22.793215,0.50431424,15.885228,2.640361,15.380914,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,3731.537,1066.1534,2132.307,0.0,29852.297,4264.614,41579.984,2022-11-15,2022-11-14,2022,11
CPP,35.170204,-120.740685,0.5,CP221129,2022-11-29 16:00:00+00:00,12.2,100.0,4.2,3.89,4.05,2.51,2.47,2.49,1.1298482,16.265965,0.373705,10.397398,4.560418,10.023692,200.0,0.0,25.0,4264.614,2132.307,0.0,0.0,2132.307,0.0,0.0,8529.228,0.0,4797.6904,2132.307,5863.8438,29852.297,2022-11-29,2022-11-28,2022,11
CPP,35.170204,-120.740685,0.5,CP221206,2022-12-06 16:00:00+00:00,12.9,100.0,2.74,3.08,2.91,8.81,6.18,7.49,0.7484491,18.988865,0.3383135,7.592796,3.7157593,7.2544823,200.0,0.0,25.0,15459.225,0.0,0.0,533.0767,1599.2302,0.0,0.0,14926.148,3731.537,1066.1534,0.0,23988.453,61303.824,2022-12-06,2022-12-05,2022,12
CPP,35.170204,-120.740685,0.5,CP221213,2022-12-13 15:20:00+00:00,12.6,100.0,6.28,6.22,6.25,3.34,2.12,2.73,1.7900256,25.264996,0.70428485,13.034702,2.942819,12.330418,200.0,0.0,25.0,15992.302,0.0,0.0,0.0,7463.074,1599.2302,0.0,1066.1534,0.0,1066.1534,1066.1534,6929.9976,35183.062,2022-12-13,2022-12-12,2022,12
CPP,35.170204,-120.740685,0.5,CP221220,2022-12-20 15:15:00+00:00,12.7,100.0,3.89,3.4,3.65,0.93,1.93,1.43,1.0256231,13.00676,0.39249602,7.34784,3.170112,6.9553437,200.0,0.0,25.0,7996.151,0.0,533.0767,0.0,4264.614,2132.307,0.0,1066.1534,0.0,0.0,7463.074,4264.614,27719.99,2022-12-20,2022-12-19,2022,12
CPP,35.170204,-120.740685,0.5,CP221226,2022-12-26 15:20:00+00:00,12.8,100.0,1.57,1.94,1.76,3.01,2.6,2.81,1.2365346,18.948616,0.54014933,12.571257,2.2256155,12.031108,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,46377.676,1599.2302,0.0,0.0,0.0,126872.26,0.0,175382.25,2022-12-26,2022-12-26,2022,12
CPP,35.170204,-120.740685,0.5,CP230103,2023-01-03 17:00:00+00:00,12.6,100.0,10.5,11.99,11.24,-0.02,-0.04,-0.03,2.4018826,49.5621,0.6899339,20.406136,2.4994838,19.716202,200.0,0.0,25.0,15992.302,0.0,0.0,0.0,4264.614,0.0,0.0,0.0,0.0,0.0,2132.307,1599.2302,23988.453,2023-01-03,2023-01-02,2023,1
CPP,35.170204,-120.740685,0.5,CP230111,2023-01-11 17:10:00+00:00,13.5,100.0,1.86,1.39,1.63,0.8,1.34,1.07,4.310949,122.60317,1.4908266,34.00362,4.7113338,32.512794,100.0,0.0,25.0,0.0,0.0,0.0,1066.153,0.0,0.0,0.0,533.0767,0.0,0.0,1066.153,3198.46,5863.844,2023-01-11,2023-01-09,2023,1
CPP,35.170204,-120.740685,0.5,CP230117,2023-01-17 16:30:00+00:00,12.1,100.0,0.2,0.29,0.24,1.88,1.59,1.73,3.6863763,114.29222,1.2055258,29.197304,3.063293,27.991777,100.0,0.0,25.0,0.0,0.0,0.0,1599.2302,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,2132.307,2023-01-17,2023-01-16,2023,1
CPP,35.170204,-120.740685,0.5,CP230123,2023-01-23 16:30:00+00:00,12.5,100.0,2.13,1.35,1.74,-0.26,0.44,0.09,1.1030061,18.99957,0.6391986,11.96292,1.6365407,11.323722,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.077,0.0,0.0,533.077,0.0,0.0,1599.23,0.0,2665.38,2023-01-23,2023-01-23,2023,1
CPP,35.170204,-120.740685,0.5,CP230130,2023-01-30 16:30:00+00:00,11.6,100.0,0.93,0.77,0.85,0.81,0.89,0.85,3.1797707,90.78494,0.8112637,44.726143,1.3901746,43.91488,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,4797.6904,0.0,5330.767,2023-01-30,2023-01-30,2023,1
CPP,35.170204,-120.740685,0.5,CP230206,2023-02-06 16:30:00+00:00,11.8,100.0,3.32,2.84,3.08,0.1,0.57,0.33,1.3004153,16.605577,0.31546736,14.961292,0.9029804,14.645824,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,0.0,13859.995,0.0,14926.148,2023-02-06,2023-02-06,2023,2
CPP,35.170204,-120.740685,0.5,CP230213,2023-02-13 16:30:00+00:00,11.6,100.0,3.13,4.3,3.72,1.73,0.48,1.11,2.8294954,46.556202,0.5776043,42.408535,1.5682371,41.83093,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,138066.88,0.0,138599.95,2023-02-13,2023-02-13,2023,2
CPP,35.170204,-120.740685,0.5,CP230220,2023-02-20 17:00:00+00:00,11.8,100.0,11.59,16.81,14.2,2.48,-3.06,-0.29,0.80419207,7.9710026,0.21639098,6.71071,0.25901958,6.494319,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666879.0,8529.228,675408.2,2023-02-20,2023-02-20,2023,2
CPP,35.170204,-120.740685,0.5,CP230227,2023-02-27 17:00:00+00:00,11.7,50.0,1.21,0.42,0.81,1.83,2.25,2.04,4.917116,193.46832,2.1566544,27.826305,3.2757351,25.669651,50.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.3835,0.0,2665.3835,2023-02-27,2023-02-27,2023,2
CPP,35.170204,-120.740685,0.5,CP230306,2023-03-06 17:00:00+00:00,11.3,100.0,1.34,1.33,1.34,0.45,0.33,0.39,1.724665,24.912834,0.26430464,19.57618,1.2983669,19.311874,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5863.8438,4264.614,10128.458,2023-03-06,2023-03-06,2023,3
CPP,35.170204,-120.740685,0.5,CP230313,2023-03-13 16:30:00+00:00,13.6,100.0,0.53,0.5,0.52,0.45,0.4,0.43,7.7867007,258.43945,0.7311076,66.49245,1.9950986,65.76134,100.0,0.025,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3198.4604,1066.1534,4264.614,2023-03-13,2023-03-13,2023,3
CPP,35.170204,-120.740685,0.5,CP230320,2023-03-20 16:45:00+00:00,13.0,100.0,0.47,0.45,0.46,0.31,0.3,0.3,7.3921704,263.3322,0.71775734,77.028694,1.4722447,76.310936,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1599.2302,533.0767,2132.307,2023-03-20,2023-03-20,2023,3
CPP,35.170204,-120.740685,0.5,CP230328,2023-03-28 16:45:00+00:00,11.1,100.0,0.61,0.4,0.5,0.04,0.21,0.12,5.123608,170.69191,0.40382257,54.89366,1.768886,54.48984,200.0,0.023,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6396.921,2665.3835,9062.305,2023-03-28,2023-03-27,2023,3
CPP,35.170204,-120.740685,0.5,CP230403,2023-04-03 16:00:00+00:00,10.6,100.0,1.81,2.5,2.15,1.94,0.46,1.2,2.0021012,29.163273,0.27774888,21.617813,1.0323204,21.340065,200.0,0.037,25.0,0.0,0.0,0.0,0.0,0.0,2132.307,0.0,0.0,0.0,0.0,125273.03,0.0,127405.336,2023-04-03,2023-04-03,2023,4
CPP,35.170204,-120.740685,0.5,CP230410,2023-04-10 16:00:00+00:00,13.8,100.0,15.98,14.44,15.21,1.59,3.03,2.31,1.0130672,18.615822,0.18143414,7.604986,0.35851392,7.423552,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2415370.8,9595.381,2424966.0,2023-04-10,2023-04-10,2023,4
CPP,35.170204,-120.740685,0.5,CP230417,2023-04-17 16:00:00+00:00,12.0,100.0,4.62,4.64,4.63,1.38,1.14,1.26,1.6392541,32.746067,0.0,14.608636,0.76329064,14.608636,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,12793.842,6396.921,0.0,0.0,0.0,750038.94,3198.4604,772428.2,2023-04-17,2023-04-17,2023,4
CPP,35.170204,-120.740685,0.5,CP230424,2023-04-24 17:00:00+00:00,12.4,100.0,7.59,,7.59,1.56,,1.56,2.42871,54.566208,0.43405285,27.254017,1.0259926,26.819963,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5330.767,3731.537,0.0,0.0,0.0,1040032.7,12793.842,1061888.9,2023-04-24,2023-04-24,2023,4
CPP,35.170204,-120.740685,0.5,CP230501,2023-05-01 16:30:00+00:00,11.8,100.0,7.4,7.3,7.35,2.49,2.29,2.39,1.3016245,13.716007,0.30482718,8.992863,1.1671779,8.688035,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,6396.921,3198.4604,0.0,0.0,0.0,1919076.2,12260.765,1940932.4,2023-05-01,2023-05-01,2023,5
CPP,35.170204,-120.740685,0.5,CP230508,2023-05-08 16:30:00+00:00,13.8,100.0,2.9,2.83,2.865,0.27,0.67,0.47,1.6657124,25.854155,0.3491669,18.044765,1.1476039,17.695599,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,1066.1534,13326.918,0.0,533.0767,1066.1534,3198.4604,23988.453,34116.91,77829.2,2023-05-08,2023-05-08,2023,5
CPP,35.170204,-120.740685,0.5,CP230515,2023-05-15 16:00:00+00:00,14.5,100.0,6.44,6.99,6.72,1.19,1.97,1.58,1.2091331,17.20674,0.27076823,8.737386,1.4994968,8.466618,200.0,0.38,25.0,0.0,0.0,0.0,0.0,10128.458,97553.04,42113.062,533.0767,21323.068,2665.3835,100218.42,27186.912,301721.44,2023-05-15,2023-05-15,2023,5
CPP,35.170204,-120.740685,0.5,CP230525,2023-05-25 16:00:00+00:00,13.2,100.0,2.3,2.44,2.37,1.13,1.05,1.09,3.736796,45.693993,0.675574,45.311916,2.20218,44.63634,200.0,0.0,25.0,0.0,0.0,0.0,0.0,5863.8438,16525.379,3198.4604,533.0767,3198.4604,0.0,95420.734,3731.537,128471.49,2023-05-25,2023-05-22,2023,5
CPP,35.170204,-120.740685,0.5,CP230530,2023-05-30 16:00:00+00:00,14.8,100.0,14.59,14.57,14.58,1.5,1.35,1.42,1.3062073,24.67574,0.2227803,8.705142,0.38836533,8.482362,200.0,0.037,25.0,0.0,1066.1534,15992.302,0.0,20789.992,684470.5,0.0,0.0,194573.0,1066.1534,138066.88,20789.992,1076815.0,2023-05-30,2023-05-29,2023,5
CPP,35.170204,-120.740685,0.5,CP230605,2023-06-05 16:45:00+00:00,14.5,100.0,20.53,18.95,23.03,1.15,-0.03,0.56,1.5761887,21.867807,0.18395819,8.2852545,2.6785045,8.101296,200.0,0.982,25.0,0.0,7996.151,2132.307,0.0,13326.918,1632280.9,0.0,1066.1534,46910.75,0.0,196705.31,31451.527,1931870.0,2023-06-05,2023-06-05,2023,6
CPP,35.170204,-120.740685,0.5,CP230612,2023-06-12 17:30:00+00:00,13.41,100.0,31.41,28.45,29.93,0.83,10.91,5.87,1.1789875,22.254835,0.15648751,3.6821952,0.81003004,3.5257077,150.0,0.0,25.0,533.0767,0.0,9062.305,0.0,144996.88,176981.47,0.0,6929.9976,1190893.4,533.0767,76229.97,68233.82,1674394.0,2023-06-12,2023-06-12,2023,6
CPP,35.170204,-120.740685,0.5,CP230619,2023-06-19 16:45:00+00:00,15.47,80.0,59.85,48.89,54.37,-3.45,5.22,0.88,0.87944746,18.51839,0.14186522,1.2662575,0.2721012,1.1243923,80.0,0.0,25.0,0.0,533.0767,8529.228,0.0,75163.82,22389.223,0.0,11194.611,1412120.2,533.0767,26653.836,106615.34,1663732.5,2023-06-19,2023-06-19,2023,6
CPP,35.170204,-120.740685,0.5,CP230626,2023-06-26 16:00:00+00:00,12.78,100.0,14.02,13.59,13.8,0.12,0.54,0.33,1.4248633,20.84914,0.20368296,7.223001,0.36195648,7.0193176,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,114611.49,84759.2,7463.074,4264.614,208433.0,10128.458,670610.5,111413.04,1212216.5,2023-06-26,2023-06-26,2023,6
CPP,35.170204,-120.740685,0.5,CP230703,2023-07-03 17:15:00+00:00,15.47,100.0,4.64,4.29,4.46,0.48,0.52,0.5,0.62321895,2.8702319,0.0,0.91563463,0.43533564,0.91563463,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,147662.25,2665.3835,0.0,0.0,1599.2302,1599.2302,309717.56,44778.445,508555.2,2023-07-03,2023-07-03,2023,7
CPP,35.170204,-120.740685,0.5,CP230709,2023-07-09 19:00:00+00:00,13.9,100.0,2.61,2.54,2.57,0.32,0.52,0.42,1.4731323,14.399109,0.22443603,9.52733,0.9551661,9.302894,200.0,0.0,25.0,0.0,9062.305,0.0,0.0,12793.842,0.0,0.0,1066.1534,10661.534,7996.151,30385.373,10661.534,82626.89,2023-07-09,2023-07-03,2023,7
CPP,35.170204,-120.740685,0.5,CP230720,2023-07-20 20:00:00+00:00,16.17,100.0,8.95,8.95,8.95,0.54,0.04,0.29,0.98147565,17.889153,0.0,1.5670341,0.7453373,1.5670341,200.0,0.0,25.0,0.0,1599.2302,2132.307,0.0,16525.379,0.0,0.0,13326.918,0.0,2132.307,16525.379,30385.373,82626.89,2023-07-20,2023-07-17,2023,7
CPP,35.170204,-120.740685,0.5,CP230724,2023-07-24 16:30:00+00:00,17.1,100.0,16.46,15.04,15.75,-0.45,-0.13,-0.29,,,,,,,200.0,0.022,25.0,0.0,0.0,2665.3835,0.0,7463.074,100751.5,1599.2302,64502.285,0.0,2132.307,103416.88,20789.992,303320.66,2023-07-24,2023-07-24,2023,7
CPP,35.170204,-120.740685,0.5,CP230801,2023-08-01 17:00:00+00:00,16.78,100.0,9.37,7.23,8.3,0.53,0.39,0.46,0.96429825,9.132449,0.0,2.388236,0.40027964,2.388236,200.0,1.121,25.0,1066.1534,0.0,1599.2302,0.0,16525.379,2654722.0,0.0,27186.912,0.0,2132.307,392877.53,12793.842,3108903.5,2023-08-01,2023-07-31,2023,8
CPP,35.170204,-120.740685,0.5,CP230807,2023-08-07 16:30:00+00:00,16.3,100.0,,7.34,7.34,,0.1,0.1,0.5816933,30.634987,0.17556609,4.7752852,3.4859416,4.599719,200.0,0.0,25.0,1066.1534,533.0767,533.0767,0.0,10661.534,10661.534,0.0,22922.299,0.0,11194.611,199370.7,22389.223,279332.22,2023-08-07,2023-08-07,2023,8
CPP,35.170204,-120.740685,0.5,CP230814,2023-08-14 16:45:00+00:00,17.9,100.0,13.98,10.45,12.22,1.5,0.62,1.06,1.1276046,13.664341,0.1282499,0.8315951,2.6626213,0.70334524,200.0,0.0,25.0,24521.53,0.0,2665.3835,6929.9976,49043.06,9062.305,1066.1534,4797.6904,0.0,7996.151,30385.373,36782.293,173249.94,2023-08-14,2023-08-14,2023,8
CPP,35.170204,-120.740685,0.5,CP230821,2023-08-21 17:15:00+00:00,17.9,100.0,16.17,17.79,16.98,0.47,-0.24,0.115,0.6032417,15.000655,0.0,0.6339729,6.472368,0.6339729,200.0,0.0,25.0,106082.266,0.0,1066.1534,2665.3835,11727.6875,0.0,0.0,5330.767,1066.1534,21856.146,60770.746,53307.67,263872.97,2023-08-21,2023-08-21,2023,8
CPP,35.170204,-120.740685,0.5,CP230828,2023-08-28 17:00:00+00:00,18.6,100.0,3.99,3.4,3.7,0.2,0.5,3.7,0.35974976,9.306054,0.0,0.9728784,2.129293,0.9728784,200.0,0.0,25.0,0.0,0.0,1599.2302,0.0,5330.767,11194.611,0.0,0.0,0.0,0.0,111413.04,29319.22,158856.86,2023-08-28,2023-08-28,2023,8
